,제품,제품특성,ID,대분류,중분류,소분류,브랜드
12,B002-02615-00001,"용량:500g 특징:수분공급 제품형태:가루형 :1개, 용량:500g 특징:수분공급 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개, 용량:500g 특징:풍부한 거품 특징:저자극 제품형태:가루형 :1개 500g",11289,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02615
13,B002-01627-00005,"용량:250ml 구성:리필 제품형태:거품형 :1개, 용량:530ml 구성:본품+리필 제품형태:거품형 250ml",6625,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01627
14,B002-02803-00001,제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:215ml :1개 215ml,11833,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02803
15,B002-02803-00002,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:저자극 용량:300ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:저자극 용량:450ml 300ml",11834,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02803
16,B002-00438-00016,"피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:피부진정 용기형태:펌프형 용량:528ml(g) :1개, 피부타입:건성 피부타입:민감성 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 용기형태:펌프형 용량:350ml :1개, 피부타입:건성 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 세부제품특징:약산성 용기형태:펌프형 용량:1000ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:어린이겸용 세부제품특징:피부진정 세부제품특징:얼굴겸용 용량:175ml(g) :1개, 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:약산성 용기형태:펌프형 용량:500ml(g) :1개, 피부타입:모든피부용 향계열:기타향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:흡수력 용기형태:튜브형 용량:200ml :1개, 피부타입:건성 피부타입:민감성 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:저자극 세부제품특징:각질케어 세부제품특징:흡수력 세부제품특징:어린이겸용 용기형태:펌프형 용량:600ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 주요제품특징:풍부한 거품 용기형태:펌프형 용량:400ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 용기형태:뚜껑형 :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 세부제품특징:윤기부여 용량:434ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:저자극 세부제품특징:흡수력 용기형태:튜브형 용량:150ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:저자극 세부제품특징:흡수력 용량:586ml(g) :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:풍부한 거품 세부제품특징:트러블케어 용기형태:파우치형 :1개, 피부타입:모든피부용 향계열:기타향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 용량:600ml(g) :1개, 피부타입:건성 피부타입:민감성 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:흡수력 용량:418ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 세부제품특징:트러블케어 용기형태:펌프형 :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:흡수력 세부제품특징:어린이겸용 비건인증:한국비건인증원 용량:1028ml(g) :1개, 세트구성:바디크림 세트구성:바디로션 :1개, 세트구성:바디클렌저 세트구성:바디로션 :1개, 피부타입:모든피부용 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:영양공급 세부제품특징:흡수력 세부제품특징:어린이겸용 비건인증:한국비건인증원 용기형태:펌프형 용량:334ml(g) 구성:본품 :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 세부제품특징:흡수력 용량:934ml(g) :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 용기형태:튜브형 용량:150ml(g) :1개, 피부타입:모든피부용 색상:무색 주요제품특징:촉촉함(수분공급) 주요제품특징:각질케어 타입:싱글 :2개, 주요제품특징:촉촉함(수분공급) 세부제품특징:저자극 세부제품특징:흡수력 용기형태:튜브형 용량:200ml(g) :1개, 세트구성:바디클렌저 세트구성:바디로션 :1개, 피부타입:모든피부용 향계열:무향 주요제품특징:촉촉함(수분공급) 주요제품특징:부드러운 발림 세부제품특징:저자극 세부제품특징:각질케어 세부제품특징:피부탄력 세부제품특징:영양공급 세부제품특징:윤기부여 세부제품특징:흡수력 세부제품특징:어린이겸용 용기형태:튜브형 용량:68ml(g) 6.0 탑투토 워시 1000ml",1842,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-00438
17,B002-03043-00004,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:무인공향료 무첨가:저자극 용량:280ml :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:무인공향료 무첨가:오일프리 무첨가:저자극 280ml",12861,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03043
18,B002-00235-00002,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무파라벤 무첨가:무방부제 무첨가:저자극 무첨가:무벤조페논 용량:470ml 특징:약산성 :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극 용량:450ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무알코올 무첨가:무방부제 무첨가:저자극 무첨가:무벤조페논 용량:450ml :1개 450ml",833,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-00235
19,B002-03293-00013,"제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 무첨가:무설페이트 용량:300ml :1개, 제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극 무첨가:무설페이트 용량:300ml :1개, 제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 용량:280ml :1개, 세트수량:2종세트 특징:피부진정 특징:피부장벽강화, 세트수량:2종세트, 세트수량:2종세트 300ml",13791,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
20,B002-03293-00014,"제품종류:유아샴푸 포장형태:펌프형 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:300ml :1개, 제품종류:유아샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:저자극 용량:300ml :1개, 세트수량:2종세트 특징:피부진정 특징:피부장벽강화 300ml",13792,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
21,B002-03293-00015,"제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:460ml :1개, 세트수량:3종세트 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극, 세트수량:3종세트 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극, 세트수량:3종세트 460ml",13793,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
22,B002-03293-00016,특징:피부진정 특징:수분공급 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:저자극 용량:150ml :1개 2 in 1 샴푸 460ml,13794,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
23,B002-03293-00017,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:460ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극 용량:300ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 무첨가:저자극 용량:300ml :1개, 제품종류:유아바디&샴푸 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:250ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:200ml :1개, 제품종류:유아바디&샴푸 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:400ml :1개, 제품종류:유아바디&샴푸 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:700ml :1개, 세트수량:2종세트, 제품종류:유아바디&샴푸 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:710ml :1개, 세트수량:2종세트 300ml",13795,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
24,B002-03293-00019,"제품종류:유아바디&샴푸 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:250ml :1개, 제품종류:유아바디&샴푸 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무알코올 무첨가:무파라벤 무첨가:무방부제 무첨가:무인공향료 무첨가:저자극 용량:400ml :1개 400ml",13797,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03293
25,B002-03344-00008,"제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:350ml :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:티어프리 무첨가:저자극, 주요제품특징:세정력 구성:본품 타입:겔/젤형 용기형태:펌프형 용량:200ml(g) :1개 350ml",14126,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03344
26,B002-03344-00009,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:350ml :1개, 제품종류:유아바디&샴푸 특징:피부진정 특징:수분공급 용량:450ml :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:저자극, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:오일프리 무첨가:저자극, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:오일프리 무첨가:저자극 350ml",14127,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03344
27,B002-03344-00010,"제품종류:유아샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극 용량:350ml :1개, 세트수량:2종세트 특징:피부진정 특징:수분공급 무첨가:티어프리 무첨가:저자극 350ml",14128,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-03344
28,B002-01404-00003,제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 특징:영양공급 무첨가:티어프리 용량:500ml :1개 1000ml,5644,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01404
29,B002-02630-00003,특징:수분공급 무첨가:무색소 무첨가:무인공향료 무첨가:저자극 :1개 80g,11351,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02630
30,B002-01945-00004,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:저자극 용량:300g :1개, 세트수량:2종세트 300ml",8057,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01945
31,B002-02035-00001,"제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무인공향료 무첨가:저자극 용량:500ml :1개, 제품종류:유아바디&샴푸 포장형태:튜브형 특징:피부진정 특징:수분공급 특징:영양공급 무첨가:무인공향료 무첨가:저자극 용량:200ml :1개 150ml",8470,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02035
32,B002-02035-00002,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:티어프리 무첨가:저자극 용량:500ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:저자극 용량:750ml :1개, 세트수량:2종세트 500ml",8471,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02035
33,B002-01414-00007,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:수분공급 특징:피부유연 무첨가:무색소 무첨가:무인공향료 무첨가:저자극 무첨가:무설페이트 무첨가:무향 용량:300ml :1개, 세트수량:2종세트 특징:수분공급 특징:피부유연 무첨가:무색소 무첨가:무인공향료 무첨가:저자극 무첨가:무향 300ml",5696,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01414
34,B002-01414-00008,"제품종류:유아바디&샴푸 포장형태:스프레이형 특징:수분공급 특징:피부유연 무첨가:저자극 용량:250ml, 제품종류:유아바디&샴푸 포장형태:스프레이형 특징:수분공급 특징:피부유연 무첨가:저자극 용량:750ml 250ml 3종 세트",5697,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01414
35,B002-02915-00012,"제품종류:유아바디워시 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:500ml :1개, 세트수량:2종세트, 세트수량:3종세트 500g",12259,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02915
36,B002-02915-00013,"제품종류:유아샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 무첨가:저자극 용량:500ml :1개, 세트수량:2종세트, 세트수량:3종세트 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:저자극, 세트수량:2종세트, 세트수량:3종세트, 세트수량:2종세트 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:오일프리 무첨가:저자극 500g",12260,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02915
37,B002-02915-00014,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:피부유연 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무인공향료 무첨가:티어프리 무첨가:저자극 무첨가:무탈크 무첨가:무향 용량:300ml(g) :1개, 세트수량:4종세트 특징:수분공급 특징:피부장벽강화 무첨가:저자극 300g",12261,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02915
38,B002-02856-00001,"사용부위:페이스용 피부타입:모든피부용 주요제품특징:저자극 주요제품특징:세정력 주요제품특징:촉촉함(수분공급) 세부제품특징:약산성 세부제품특징:트러블케어 세부제품특징:피부탄력 세부제품특징:피지케어 세부제품특징:노폐물 제거 용기형태:펌프형 제품형태:거품형 용량:150ml(g) :1개, 무첨가:무색소 무첨가:무인공향료 무첨가:저자극 용량:150ml :1개, 세트수량:2종세트 무첨가:무색소 무첨가:무인공향료 무첨가:저자극 150ml",12063,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02856
39,B002-02856-00002,"제품종류:유아샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무색소 무첨가:무방부제 무첨가:오일프리 무첨가:티어프리 무첨가:저자극 용량:450ml :1개, 세트수량:2종세트 특징:수분공급 특징:영양공급 무첨가:저자극, 세트수량:2종세트 특징:수분공급 무첨가:저자극 450ml",12064,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-02856
40,B002-01295-00002,"제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 무첨가:무파라벤 무첨가:무방부제 무첨가:티어프리 무첨가:저자극 용량:500ml :1개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:영양공급 특징:피부장벽강화 용량:500ml :2개, 제품종류:유아바디&샴푸 포장형태:펌프형 특징:피부진정 특징:수분공급 특징:피부장벽강화 무첨가:무색소 무첨가:무파라벤 무첨가:저자극 용량:400ml :1개 500ml",5324,B002-C001-0002,B002-C002-0009,B002-C003-0046,B002-01295
