,제품,제품특성,ID,대분류,중분류,소분류,브랜드
10,B002-02446-00004,"제품형태:펌프형 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 향계열:기타향 :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 타입:탈모샴푸 제품형태:로션형 주요제품특징:머릿결개선 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:촉촉함(수분공급) 세부제품특징:비듬케어 용량:385ml(g) 구성:본품 향계열:플로럴향 :1개 680ml",10553,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02446
11,B002-02446-00005,"제품형태:펌프형 세부제품특징:모발영양 용량:400ml(g) 향계열:기타향 :1개, 제품형태:펌프형 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:상쾌함 세부제품특징:저자극 세부제품특징:유분제거 세부제품특징:계면활성제 프리 세부제품특징:파라벤 프리 세부제품특징:실리콘 프리 세부제품특징:약산성 세부제품특징:모발영양 향계열:기타향 :1개, 타입:탈모샴푸 제품형태:펌프형 주요제품특징:저자극 주요제품특징:세정력 주요제품특징:탈모케어 세부제품특징:상쾌함 세부제품특징:촉촉함(수분공급) 세부제품특징:트러블케어 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:청량감 용량:400ml(g) :1개 400ml",10554,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02446
12,B002-02446-00007,"타입:탈모샴푸 타입:두피샴푸 제품형태:펌프형 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:계면활성제 프리 세부제품특징:파라벤 프리 세부제품특징:실리콘 프리 세부제품특징:볼륨효과 용량:400ml(g) 향계열:무향 기능성인증:탈모증상완화도움 :1개, 제품형태:펌프형 세부제품특징:볼륨효과 향계열:기타향 :1개, 타입:두피샴푸 용량:200ml(g) 향계열:무향 :1개, 타입:일반샴푸 제품형태:펌프형 용량:500ml(g) 구성:본품 향계열:기타향 :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 주요제품특징:머릿결개선 세부제품특징:계면활성제 프리 세부제품특징:파라벤 프리 세부제품특징:실리콘 프리 세부제품특징:모발영양 용량:400ml(g) 구성:본품 향계열:기타향 :1개, 타입:탈모샴푸 타입:두피샴푸 주요제품특징:머릿결개선 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:상쾌함 세부제품특징:저자극 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:비듬케어 세부제품특징:볼륨효과 세부제품특징:모근강화 용량:750ml(g) :1개, 주요제품특징:머릿결개선 용량:400ml(g) :1개, 타입:탈모샴푸 제품형태:펌프형 주요제품특징:저자극 주요제품특징:세정력 주요제품특징:탈모케어 세부제품특징:상쾌함 세부제품특징:촉촉함(수분공급) 세부제품특징:트러블케어 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:청량감 용량:400ml(g) :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 주요제품특징:세정력 세부제품특징:모근강화 용량:180ml(g) 구성:본품 향계열:기타향 200ml",10556,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02446
13,B002-00426-00001,"타입:일반샴푸 제품형태:펌프형 용량:730ml(g) 구성:본품 향계열:기타향 :1개, 타입:일반샴푸 제품형태:리퀴드형 주요제품특징:머릿결개선 주요제품특징:세정력 세부제품특징:촉촉함(수분공급) 용량:4200ml(g) :1개, 세부제품특징:촉촉함(수분공급) :1개, 피부타입:모든피부용 향계열:플로럴향 향계열:그린향 주요제품특징:촉촉함(수분공급) 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:향 용기형태:펌프형 용량:730ml(g) :1개, 주요제품특징:촉촉함(수분공급) 용기형태:펌프형 :1개, 피부타입:모든피부용 주요제품특징:풍부한 거품 :1개, 피부타입:모든피부용 주요제품특징:풍부한 거품 용기형태:펌프형 :1개 730ml",1635,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00426
14,B002-02691-00001,타입:탈모샴푸 타입:비듬샴푸 제품형태:펌프형 주요제품특징:머릿결개선 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:상쾌함 세부제품특징:트러블케어 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:계면활성제 프리 세부제품특징:파라벤 프리 세부제품특징:실리콘 프리 세부제품특징:비듬케어 세부제품특징:볼륨효과 향계열:플로럴향 향계열:머스크향 :1개 680ml,11483,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02691
15,B002-02691-00002,"두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 제품형태:펌프형 주요제품특징:머릿결개선 세부제품특징:모발영양 용량:400ml(g) 구성:본품 향계열:기타향 :1개, 타입:일반샴푸 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 세부제품특징:모근강화 용량:400ml(g) :1개, 타입:일반샴푸 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 세부제품특징:모근강화, 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급), 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 400ml",11484,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02691
16,B002-02691-00005,"세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 향계열:기타향 :1개, 세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 용량:950ml(g) 구성:본품 :1개, 두피타입:모든두피용 모발타입:손상 모발용 타입:일반샴푸 제품형태:리퀴드형 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:비듬케어 세부제품특징:볼륨효과 세부제품특징:손상케어 세부제품특징:모발영양 용량:500ml(g) 구성:본품 향계열:플로럴향 :1개, 제품형태:리퀴드형 세부제품특징:촉촉함(수분공급) :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 제품형태:펌프형 주요제품특징:머릿결개선 세부제품특징:모발영양 용량:400ml(g) 구성:본품 향계열:기타향 :1개, 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 세부제품특징:모발영양 950ml",11486,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02691
17,B002-02691-00006,"세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 용량:950ml(g) 구성:본품 :1개, 제품형태:리퀴드형 세부제품특징:촉촉함(수분공급) :1개, 세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 향계열:기타향 :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 제품형태:펌프형 주요제품특징:머릿결개선 세부제품특징:모발영양 용량:400ml(g) 구성:본품 향계열:기타향 :1개, 타입:일반샴푸 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 세부제품특징:모근강화 용량:400ml(g) :1개, 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:손상케어 세부제품특징:모발영양, 타입:일반샴푸 제품형태:펌프형 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 세부제품특징:모근강화, 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급), 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 950ml",11487,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02691
18,B002-02691-00007,"두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 용량:950ml(g) 구성:본품 향계열:기타향 :1개, 타입:퍼퓸샴푸 제품형태:리퀴드형 :1개 950ml",11488,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-02691
19,B002-00067-00008,"타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 주요제품특징:풍부한 거품 향계열:플로럴향 향계열:과일향 기능성인증:탈모증상완화도움 :1개, 타입:일반샴푸 주요제품특징:머릿결개선 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:저자극 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:약산성 세부제품특징:모발영양 용량:300ml(g) 향계열:과일향 :1개, 타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:상쾌함 세부제품특징:모발영양 용량:1000ml(g) 기타:리미티드에디션 구성:본품 :1개, 타입:두피샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:상쾌함 세부제품특징:촉촉함(수분공급) 세부제품특징:청량감 세부제품특징:모발영양 용량:450ml(g) 구성:본품 :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:두피샴푸 제품형태:펌프형 주요제품특징:세정력 용량:600ml(g) 구성:본품 향계열:기타향 :1개, 타입:탈모샴푸 타입:두피샴푸 제품형태:젤형 주요제품특징:머릿결개선 주요제품특징:풍부한 거품 세부제품특징:상쾌함 세부제품특징:저자극 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:청량감 세부제품특징:손상케어 세부제품특징:모발영양 용량:300ml(g) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 주요제품특징:세정력 세부제품특징:상쾌함 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 용량:800ml(g) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개 500ml",150,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00067
20,B002-00067-00009,"타입:일반샴푸 주요제품특징:머릿결개선 주요제품특징:세정력 주요제품특징:풍부한 거품 세부제품특징:저자극 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:약산성 세부제품특징:모발영양 용량:300ml(g) 향계열:과일향 :1개, 타입:탈모샴푸 타입:두피샴푸 제품형태:젤형 주요제품특징:머릿결개선 주요제품특징:풍부한 거품 세부제품특징:상쾌함 세부제품특징:저자극 세부제품특징:촉촉함(수분공급) 세부제품특징:각질케어 세부제품특징:유분제거 세부제품특징:청량감 세부제품특징:손상케어 세부제품특징:모발영양 용량:300ml(g) :1개, 주요제품특징:세정력 세부제품특징:상쾌함 세부제품특징:촉촉함(수분공급) 세부제품특징:모발영양 용량:800ml(g) :1개 300ml",151,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00067
21,B002-00067-00010,"타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:상쾌함 세부제품특징:모발영양 용량:1000ml(g) 기타:리미티드에디션 구성:본품 :1개, 타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:모발영양 :1개 1000ml",152,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00067
22,B002-00067-00011,"타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:모근강화 용량:500ml(g) 향계열:아로마향 :1개, 타입:일반샴푸 제품형태:젤형 주요제품특징:세정력 세부제품특징:모발영양 용량:450ml 구성:본품 :1개, 타입:일반샴푸 제품형태:펌프형 주요제품특징:세정력 세부제품특징:모발영양 :1개, 타입:탈모샴푸 주요제품특징:머릿결개선 주요제품특징:세정력 세부제품특징:저자극 세부제품특징:청량감 세부제품특징:계면활성제 프리 세부제품특징:실리콘 프리 세부제품특징:약산성 세부제품특징:모발영양 용량:300ml(g) 구성:리필 향계열:기타향 :1개, 타입:일반샴푸 제품형태:펌프형 :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:일반샴푸 제품형태:펌프형 주요제품특징:머릿결개선 세부제품특징:실리콘 프리 세부제품특징:비듬케어 세부제품특징:약산성 용량:1000ml(g) 기타:리미티드에디션 :1개, 타입:일반샴푸 주요제품특징:세정력 세부제품특징:저자극 세부제품특징:실리콘 프리 용량:300ml(g) :1개, 세트구성:샴푸 세트구성:트리트먼트 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 두피타입:모든두피용 모발타입:모든 모발용 타입:탈모샴푸 제품형태:펌프형 주요제품특징:탈모케어 세부제품특징:두피케어 세부제품특징:모근강화 용량:1000ml(g) 구성:본품 :1개, 세트구성:샴푸 세트구성:트리트먼트 세트구성:헤어에센스 주요제품특징:머릿결개선 주요제품특징:향 :1개, 타입:일반샴푸 :1개, 용량:450ml(g) 주요제품특징:두피케어 :1개 600ml",153,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00067
23,B002-03108-00001,"타입:일반샴푸 제품형태:펌프형 세부제품특징:볼륨효과 용량:680ml(g) 구성:본품 :1개, 타입:일반샴푸 제품형태:펌프형 주요제품특징:풍부한 거품 용량:400ml(g) :1개, 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) :1개, 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급), 세트구성:샴푸 세트구성:린스 주요제품특징:머릿결개선 주요제품특징:향 주요제품특징:촉촉함(수분공급) 680ml",13109,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-03108
