제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-01001-00001,사용횟수:다회용 ,4247,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,10,10,0,0,1,22,0,30,30,31,0,0,2,0,0,11,20,20,24,0,0,2,6,1,0,4,0,10,10,10,0,0,0,0,0,1,0,0,0,0,1,20,20,20,10,0,0,0,0,0,4,0,6,0,0,2,0,2,0,0,0,0,0,0,1,0,6,0,0,0,7,0,0,0,2,14,1,1,0,0,0,0,0,0,0,6,10,0,12,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,4,6,6,4,6,6,4,4,4,2,4,12,12,4,4,8,10,10,20,20,20,15,14,14,8,10,10,6,8,4,4,6,6,10,10,8,6,6,7,6,4,4,4,10,14,14,10,6,6,10,20,20,18,8,6,4,14,20,22,12,8,8,8,8,12,14,14,10,8,6,12,14,26,20,24,12,10,12,10,10,10,14,14,8,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,16,18,14,8,12,12,12,6,4,2,4,2,6,12,14,12,4,16,22,30,20,14,6,10,0,32,26,8,4,2,4,0,0,0,8,0,0,0,30,30,0,20,20,20,20,0,20,20,20,0,50,50,60,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,10,10,10,0,0,30,30,30,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,20,10,0,0,10,10,10,30,20,10,10,20,0,0,10,20,20,20,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01545-00008,사용횟수:다회용 재질:합성수지 재질:연마석 재질:부직포 96 수세미,6134,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01545,0,0,0,0,0,0,0,80,168,143,129,117,117,135,138,138,27,117,117,157,244,197,139,48,2,20,40,40,13,13,13,0,0,0,0,0,0,0,120,120,120,120,0,0,0,0,0,82,102,48,48,48,14,14,66,66,66,26,0,0,20,20,26,26,26,26,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,21,0,0,0,0,0,0,0,0,0,122,122,42,20,0,0,5,20,40,180,140,120,0,20,20,100,40,67,47,21,21,81,100,100,20,60,40,40,0,40,40,60,20,20,0,7,7,27,27,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,40,20,20,60,80,100,80,40,20,20,40,80,100,140,120,100,20,60,60,80,60,60,40,20,80,120,180,160,140,140,220,160,140,100,180,160,100,60,200,280,280,380,360,240,60,60,60,40,60,40,20,60,140,180,200,200,120,120,140,320,360,420,240,160,120,80,120,200,160,160,20,60,220,460,500,487,447,180,100,200,240,360,240,320,160,160,220,340,440,340,460,340,260,240,340,380,180,180,140,160,120,320,420,520,360,240,120,100,120,100,60,80,120,120,200,200,160,60,80,0,40,300,320,320,160,160,150,80,30,320,380,380,410,220,270,190,240,400,360,300,270,190,140,210,140,150,70,80,60,100,180,240,380,400,220,120,160,280,400,400,240,100,540,540,740,760,440,360,240,80,120,160,140,80,100,40,60,40,100,140,120,80,20,20,20,60,140,380,380,280,200,220,300,420,420,460,220,180,280,460,380,260,160,120,120,140,140,80,140,220,120,80,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,120,40,0,60,40,60
B002-00259-00003,사용횟수:다회용 재질:폴리프로필렌 재질:폴리에스테르 ,947,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,6,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,12,24,24,12,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,6,6,12,12,12,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-00259-00004,사용횟수:다회용 6개 1팩,948,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00259,9,4,3,2,1,1,2,2,0,0,2,2,4,2,4,2,2,4,4,4,2,2,2,2,2,4,6,8,8,6,4,4,4,8,8,10,8,4,4,2,2,8,10,10,6,4,8,4,4,0,0,2,4,4,2,2,2,2,2,4,4,6,0,4,2,2,6,6,6,2,2,2,4,0,5,5,6,7,5,3,3,1,2,0,4,6,6,6,2,4,6,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,2,2,2,8,14,10,10,4,2,6,6,6,4,2,2,2,2,2,2,4,6,6,6,4,6,4,4,4,2,2,4,4,6,4,2,4,4,8,6,6,8,8,6,4,4,4,8,8,4,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,2,2,4,4,4,4,4,4,4,4,8,6,6,2,2,0,2,4,6,4,2,2,2,2,2,2,2,2,2,2,6,4,4,4,4,4,4,2,2,4,2,2,0,2,2,4,6,6,6,4,4,4,4,2,2,2,2,2,2,2,2,2,2,4,6,6,4,4,4,2,2,6,4,4,4,8,10,12,12,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,12,12,10,4,2,2,0,2,2,5,4,4,2,3,9,10,8,3,2,3,2,2,0,0,0,2,2,2,4,6,4,2,2,4,6,6,2,2,2,2,4,8,16,2,2,4,4,4,8,0,0,4,4,2,4,8,8,8,10,10,8,8,18,18,16,16,12,12,22,22,20,18,16,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01901-00001,사용횟수:다회용 1개,7820,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,71,0,0,300,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,0,30,50,14,48,0,0,367,0,60,0,0,0,0,0,0,43,0,37,0,120,0,0,0,0,0,0,0,37,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,67,0,0,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,33,133,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01545-00032,사용횟수:다회용 1입,6157,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-01545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,11,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,0,0,1,1,1,1,10,10,10,10,1,4,6,9,6,15,11,11,0,0,1,4,5,3,4,2,0,1,2,2,3,2,1,0,0,0,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,8,8,7,0,9,8,8,2,2,2,0,0,0,0,1,2,2,1,1,0,1,14,14,14,0,0,1,1,1,0,2,5,5,3,0,0,0,0,0,0,0,6,9,16,14,10,3,1,4,4,4,24,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03725-00010,"사용횟수재질:다회용, 사용횟수재질:다회용, 재질:스테인리스스틸, 사용횟수재질:다회용 3개",15542,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,2,2,3,2,2,2,1,2,2,3,2,2,1,1,1,1,2,3,5,5,4,4,3,4,3,4,3,2,2,2,2,2,1,3,3,3,2,2,1,2,1,1,1,2,2,2,3,3,1,1,2,3,2,2,2,1,1,1,0,1,2,2,2,2,2,3,3,2,2,2,3,4,4,2,1,1,1,0,1,1,3,1,1,0,1,1,1,2,2,1,1,1,1,3,3,3,3,2,1,1,2,2,2,2,3,3,3,5,5,5,5,2,2,2,2,2,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03345-00007,"사용횟수:다회용 재질:면 재질:셀룰로오스, 사용횟수:다회용, 사용횟수:다회용, 사용횟수:다회용 8개 2ea 4 친환경 거품이잘나는 코코넛껍질 양면 스펀지",14155,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,2,3,2,0,0,1,1,1,3,3,3,1,1,3,4,5,6,3,2,2,2,2,1,2,2,4,3,5,5,4,3,4,3,1,1,1,4,4,5,3,6,5,5,3,2,1,1,1,1,3,3,3,2,1,3,2,3,2,4,4,3,2,1,0,2,2,3,3,3,3,3,4,4,3,3,2,1,2,2,3,2,3,3,3,3,3,3,3,2,2,2,2,1,2,3,3,2,1,2,3,3,2,1,1,1,1,0,2,3,4,2,1,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,1,1,3,3,2,1,0,0,1,1,1,1,0,1,0,1,0,2,1,1,2,2,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,2,2,1,0,0,1,1,1,0,0,1,1,2,2,3,3,3,4,3,2,1,0,1,2,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03737-00001,"사용횟수재질:일회용, 사용횟수:일회용, 사용횟수:일회용 재질:폴리프로필렌, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용, 사용횟수재질:일회용 1EA 100매 3개월패키지",15608,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-03737,4,4,2,4,4,8,8,6,2,2,2,0,2,4,6,4,4,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,2,4,2,2,4,4,4,4,4,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,6,2,2,2,2,4,4,4,4,2,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-00914-00001,사용횟수:일회용 재질:옥수수 50매,4049,B002-C001-0002,B002-C002-0002,B002-C003-0009,B002-00914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2,2,7,4,1,1,1,1,1,0,0,0,1,4,4,3,2,2,2,0,2,2,2,1,0,1,0,1,2,2,2,0,0,1,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,11,2,2,1,1,2,3,3,2,1,1,2,2,3,4,3,0,0,1,1,1,3,6,7,5,5,5,6,3,3,4,4,3,1,1,3,3,4,2,1,2,2,2,3,4,5,3,3,1,2,3,4,9,9,8,8,4,4,4,10,14,12,6,4,5,5,8,8,7,3,4,4,4,4,4,4,4,3,4,6,0,0,4,1,0,3,0,1,1,0,2,4,1,1,0,0,1,0,0,1,0,0,0,1,2,0,1,3,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,3,3,6,0,1,8,1,1,0,0,1,0,1,0,0,3,0,1,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
