제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-03013-00001,"구성:본품 형태:스프레이형 용량:500ml(g) :1개, 구성:본품 형태:스프레이형 용량:1020ml(g) :1개, 구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개 500ml",12764,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03013,6,8,10,2,2,16,2,2,12,4,6,0,6,4,4,0,2,6,4,2,4,8,2,6,8,6,8,6,4,10,2,0,4,4,2,10,2,14,8,6,16,6,12,6,6,8,6,9,9,7,9,4,2,12,10,4,4,8,4,8,12,8,6,2,8,8,8,6,8,6,8,2,8,12,8,12,8,2,0,10,16,8,4,6,2,2,8,8,6,10,10,6,12,0,14,12,6,2,4,2,2,4,12,14,2,4,6,4,2,4,6,10,6,0,4,2,6,8,4,4,0,8,6,4,0,6,4,4,8,2,2,6,2,4,4,8,2,4,2,4,6,0,2,4,8,2,0,2,4,0,2,6,2,12,10,4,2,4,2,4,0,4,4,2,6,0,2,4,4,0,2,4,4,4,0,6,2,6,4,6,6,6,10,14,4,8,4,0,2,0,4,6,2,2,4,2,2,2,4,4,0,12,10,4,2,0,4,4,4,2,8,0,0,4,12,26,0,2,0,4,4,4,6,10,10,6,8,8,8,4,12,8,8,6,8,12,8,4,6,4,10,8,2,12,8,0,4,8,6,8,0,2,2,2,6,10,10,6,4,4,8,14,4,6,4,2,4,2,6,4,6,8,6,4,2,4,4,0,6,4,2,0,2,2,6,8,0,0,4,4,2,8,6,6,2,4,2,0,2,2,2,0,2,0,4,4,0,8,0,2,4,4,0,0,3,3,3,6,2,8,2,0,3,3,3,1,1,6,8,9,5,1,3,5,1,3,5,3,4,2,2,2,5,3,2,4,2,4,2,0,2,2,6,6,0,0,0,0,2,2,2,0,0,0,0,0,0,0,4,4,4,0,0,2,2,2,2,4,4,2,2,2,2,2,2,0,0,0,2,0,0,0,0,2,2,3,2,2,3,3,3,3,3,4,3,4,14,11,11,7,7,1,3,3,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,5,5
B002-02209-00002,"구성:본품 형태:액상형 :1개, 구성:본품 형태:젤형 용량:150ml(g) :1개, 구성:본품 형태:스프레이형 :1개 150g",9263,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03307-00003,구성:본품 형태:액상형 :1개 400g,13895,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03307,17,4,5,4,16,16,19,12,5,9,11,5,5,11,14,14,14,2,2,5,11,12,12,6,8,9,22,30,33,9,9,12,14,15,11,10,9,15,15,14,8,4,12,13,13,10,15,12,12,10,9,9,8,5,19,19,20,8,9,19,28,28,23,12,10,3,3,11,11,3,4,7,9,9,19,25,25,12,18,16,11,15,11,15,19,17,13,5,9,12,5,4,6,6,6,7,10,11,8,8,8,8,18,23,21,16,9,7,6,3,8,14,14,10,13,8,16,15,17,17,16,12,15,12,19,16,15,9,11,11,11,9,9,8,13,11,11,6,15,14,19,16,14,10,7,7,7,5,7,6,7,5,4,4,11,21,26,17,16,19,19,18,16,12,15,19,19,14,14,19,15,15,13,14,11,10,14,12,12,11,20,27,22,23,15,14,4,6,7,9,9,7,11,9,10,13,14,14,9,8,7,12,12,12,3,11,10,10,9,3,5,4,3,2,3,13,13,6,6,3,3,4,4,15,15,15,3,3,4,11,15,15,9,13,9,19,20,19,16,26,29,20,11,9,9,11,13,13,8,15,20,19,9,5,4,10,9,27,32,32,24,12,12,21,21,21,16,16,8,7,6,15,16,12,14,17,17,21,15,15,18,8,12,8,15,13,17,9,7,3,4,4,9,10,15,12,11,11,16,18,20,12,10,2,3,1,4,9,9,12,8,10,6,8,4,5,3,3,4,3,3,4,5,3,16,16,11,10,7,17,16,22,14,12,14,8,11,11,9,7,18,20,10,8,7,3,10,17,20,9,10,9,5,5,12,18,22,14,11,9,7,2,2,3,0,2,2,0,0,4,9,15,7,7,7,7,11,12,10,11,11,9,7,5,6,3,3,0,0,0,5,8,9,8,7,7,7,9,9,10,10,4,5,5,5,3,1,6,6,1,1,2,3,1,4,7,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,1,1,10
B002-00989-00001,"구성:본품 형태:스프레이형 용량:500ml(g) :1개, 구성:본품 형태:액상형 :1개, 형태:액상형 :1개 500ml",4218,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00989,8,0,5,5,6,7,6,5,5,5,6,6,6,6,2,7,1,6,6,5,4,9,9,18,17,12,2,3,2,1,1,1,0,0,11,11,11,6,2,2,1,1,5,5,5,0,0,0,0,3,0,3,0,3,0,0,3,0,6,6,3,8,5,4,6,1,1,4,1,6,0,14,11,3,11,6,3,4,2,3,3,2,4,12,7,7,2,4,1,3,3,0,2,6,10,8,9,3,5,2,5,2,0,5,5,2,4,1,2,4,6,11,8,7,3,0,0,0,0,1,1,3,3,2,1,0,0,1,1,1,3,3,9,3,5,0,1,1,1,0,0,0,0,0,0,0,0,5,5,0,5,5,5,5,0,5,5,13,10,10,1,5,5,5,0,0,1,1,2,7,7,11,6,0,0,1,0,0,6,6,0,1,5,0,0,0,0,10,5,5,0,5,0,2,3,6,25,6,10,10,10,5,6,6,0,1,1,6,0,0,0,0,0,5,10,15,10,16,10,8,10,6,11,11,5,6,6,6,7,8,8,7,7,7,9,9,4,5,5,7,2,6,7,2,7,1,1,1,0,2,4,4,2,3,3,8,10,4,3,0,0,2,7,11,15,2,0,4,4,4,1,4,3,5,5,0,6,2,10,11,10,9,7,3,13,5,15,8,12,7,9,12,10,13,12,8,12,9,16,17,20,13,3,9,9,0,17,16,23,18,6,9,11,0,11,6,0,11,11,11,26,15,2,8,14,3,11,6,6,3,12,9,9,6,3,6,6,4,7,7,9,21,12,15,8,8,9,0,6,6,6,9,9,12,12,6,6,3,9,6,7,9,3,9,10,4,7,7,16,7,6,6,6,8,15,22,12,16,16,14,15,9,6,12,14,5,8,9,9,9,9,13,20,13,9,14,26,15,18,6,17,8,10,12,6,6,6,3,12,0,6,6,11,18,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3
B002-00989-00002,"구성:본품 형태:액상형 :1개, 구성:본품 형태:액상형 :1개 500ml",4219,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00989,0,0,0,0,2,3,5,2,2,2,3,3,1,0,1,1,3,3,3,2,1,1,3,3,6,7,3,0,1,1,5,2,3,2,2,1,1,1,3,3,2,1,1,0,0,1,3,5,4,4,3,3,3,1,1,2,3,3,2,0,0,1,1,0,1,1,1,3,8,6,3,1,2,3,3,5,8,6,1,1,4,4,4,3,3,2,4,7,3,2,2,1,0,0,2,3,6,6,4,4,3,6,6,6,4,3,1,1,5,6,1,1,1,1,1,1,2,2,2,1,0,0,1,3,6,2,3,2,3,3,1,1,2,2,1,1,2,2,2,1,1,4,3,5,5,5,3,0,0,0,2,3,3,3,4,3,1,0,1,1,1,1,1,1,2,1,1,3,3,3,0,0,4,4,5,4,3,2,0,1,3,4,4,2,3,5,6,4,3,2,3,2,4,8,8,8,5,3,4,3,1,4,6,9,5,3,6,7,7,6,3,2,3,2,3,2,6,8,6,2,3,6,7,8,7,7,1,2,5,10,13,9,4,5,7,12,8,6,2,3,3,2,1,2,2,4,4,4,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,2,2,2,2,4,3,1,0,0,2,2,2,1,0,0,0,3,3,5,2,2,4,6,6,2,0,0,1,1,5,8,2,0,1,1,1,3,4,2,2,2,2,3,3,4,6,6,5,2,4,4,3,3,1,3,3,4,1,1,0,0,1,1,1,0,0,0,2,2,2,3,3,5,5,5,3,3,1,1,2,5,5,4,1,1,0,2,3,2,1,1,1,0,0,0,0,0,0,0,1,4,7,5,0,0,1,2,6,7,7,7,0,2,4,4,2,1,1,4,4,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02775-00001,구성:본품 형태:액상형 :1개 500ml,11752,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,3,7,5,7,8,8,6,7,5,6,7,13,8,9,0,8,7,7,9,9,6,3,5,4,2,5,4,6,4,1,7,3,5,6,1,4,5,5,8,5,4,7,4,6,7,4,8,5,6,5,4,6,6,6,8,9,0,2,3,2,3,1,4,6,0,2,2,2,4,3,6,3,5,4,6,5,4,8,3,2,7,4,6,7,9,10,9,3,11,6,6,7,6,11,10,11,18,14,14,15,6,14,16,15,5,14,8,8,6,8,5,5,5,4,5,3,6,6,6,6,5,5,4,4,4,5,4,4,2,3,4,7,15,18,10,10,6,9,8,10,5,4,0,0,7,10,14,13,7,12,4,9,4,9,6,1,4,4,4,6,8,10,14,6,10,7,8,8,3,5,1,2,2,5,4,8,7,2,6,6,9,7,4,7,4,6,6,4,5,3,3,3,5,5,6,6,3,8,3,5,4,3,3,2,2,0,2,2,1,4,4,1,4,4,1,1,2,2,1,2,1,1,2,2,1,0,2,4,4,5,11,7,1,5,3,3,6,4,0,0,0,0,2,2,3,1,2,1,2,5,4,6,3,2,2,2,3,4,4,7,1,5,4,12,0,6,4,5,0,4,4,5,6,2,3,1,2,2,0,2,2,2,2,2,7,8,10,2,2,6,4,7,6,3,5,7,4,8,10,8,9,4,6,4,3,4,3,4,12,7,7,5,8,7,5,8,7,2,4,0,2,2,6,4,9,9,10,12,0,9,8,11,9,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1
B002-03410-00001,"구성:본품 형태:액상형 :1개, 구성:본품 형태:스프레이형 용량:470ml(g) :1개, 구성:본품 형태:액상형 :1개 470ml",14392,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03410,0,0,0,0,0,0,6,2,0,0,0,1,1,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,1,5,0,0,0,1,0,0,0,3,2,0,4,0,0,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,3,7,9,7,3,3,2,6,10,10,6,0,0,1,1,3,3,2,2,1,0,3,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,1,1,1,5,5,5,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,2,2,0,0,0,0,4,4,6,6,2,0,1,1,1,0,1,1,1,0,2,4,4,2,0,0,0,0,7,7,7,4,8,8,4,0,0,0,1,1,1,7,7,7,0,0,4,4,5,1,3,2,2,0,0,0,4,4,4,0,0,0,0,4,1,1,1,1,5,4,4,4,0,8,8,8,0,0,4,4,1,1,2,3,2,5,5,8,19,12,13,4,4,4,5,3,3,6,8,7,8,0,0,0,0,2,5,5,3,3,1,1,2,2,3,4,4,1,0,3,3,3,0,0,0,0,1,1,0,0,0,2,2,2,0,0,1,6,6,5,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0
B002-03405-00001,"구성:본품 형태:액상형 용량:200ml(g) :1개, 구성:본품 형태:가루형 용량:640ml(g) :1개 200ml",14360,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-03405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,2,1,0,1,1,2,1,1,1,2,1,0,1,1,1,2,1,2,2,3,2,0,1,0,1,2,1,1,0,2,2,4,2,1,0,1,2,2,3,0,3,0,2,3,2,3,5,3,5,2,3,2,2,2,3,1,3,2,2,2,3,1,2,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02888-00001,구성:본품 형태:젤형 :1개 250ml,12166,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-02888,4,3,4,3,6,5,4,1,1,1,2,3,3,3,2,1,2,2,2,3,3,3,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,2,2,1,1,1,1,1,1,1,3,6,6,6,1,1,1,1,1,1,1,3,5,6,4,4,1,2,2,3,3,3,3,1,1,1,0,3,3,3,1,3,3,4,3,5,5,6,6,2,1,1,1,0,3,3,67,212,249,250,111,58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,19,21,17,10,11,12,12,8,8,8,8,8,8,12,18,19,15,8,7,13,15,13,12,12,13,14,7,5,5,4,6,5,5,5,4,3,3,4,5,8,8,5,7,0,0,0,3,4,6,3,5,9,3,5,3,0,0,2,7,3,0,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,5,3,0,0,2,5,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01018-00001,구성:본품 형태:액상형 :1개 500ml,4275,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-01018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,5,4,2,1,5,5,2,1,5,2,2,4,2,3,1,0,2,2,2,1,1,1,4,3,3,4,4,2,2,1,1,2,2,3,1,2,3,1,4,4,2,2,5,1,4,3,0,2,2,0,0,1,1,1,3,3,2,3,2,2,2,2,1,1,1,2,2,1,14,0,0,0,1,0,2,2,1,0,4,3,4,1,1,3,0,0,6,1,0,2,3,0,0,2,1,2,0,0,1,1,1,2,0,1,2,1,0,2,2,2,1,1,1,2,0,0,7,0,2,0,1,3,9,3,4,3,3,2,2,1,1,3,1,1,0,2,2,0,6,0,0,0,0,1,8,1,2,3,2,3,2,0,0,0,0,3,0,7,5,2,0,4,3,2,0,1,2,1,0,0,1,3,5,2,2,1,3,2,2,1,3,6,3,3,3,4,3,7,3,0,3,6,5,4,1,4,0,0,1,3,4,4,5,4,1,2,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,2,2,1,1,0,4,1,1,2,4,2,5,3,5,3,2,2,1,1,4,1,1,4,0,1,2,3,0,1,1,2,0,6,0,0,1,1,1,4,2,6,1,1,2,1,3,1,2,0,0,0,1,1,1,4,3,2,4,1,0,1,1,1,1,2,3,0,2,1,2,2,0,0,1,0,2,0,0,1,2,0,0,0,0,1,2,2,0,1,1,0,2,2,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
