제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-01799-00028,헤어타입:모든 모발용 제품형태:스프레이형 주요제품특징:세팅력 세부제품특징:고정력 용량:300ml(g) :1개 300ml,7320,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,5,4,4,23,32,39,35,13,15,12,17,17,17,19,20,13,12,21,19,22,20,22,17,7,5,8,9,11,6,4,5,10,11,17,13,16,14,16,17,11,12,11,11,9,9,6,9,9,10,7,10,5,3,9,13,12,14,12,9,8,11,12,11,10,8,1,9,12,12,11,10,12,10,14,14,13,13,18,16,20,24,24,24,20,22,17,15,7,9,11,14,18,14,15,12,26,28,33,24,16,13,6,11,12,15,14,10,10,13,14,15,10,10,17,20,22,28,29,22,18,10,11,8,13,15,21,20,19,9,5,13,19,17,17,23,22,21,22,24,19,19,13,12,13,17,26,28,24,13,11,12,13,17,16,23,33,32,18,12,18,18,18,8,10,15,14,13,14,12,9,7,10,12,19,26,22,10,11,7,9,10,8,6,14,18,21,14,18,16,16,12,16,18,24,26,24,14,10,7,7,9,14,15,21,21,20,22,20,15,14,14,16,14,15,25,31,34,25,16,16,20,28,25,28,28,27,27,22,21,31,32,24,11,10,8,12,10,24,29,34,29,30,43,51,60,52,49,41,44,51,46,37,23,13,12,10,21,30,37,37,33,20,15,16,27,34,22,19,11,23,41,47,34,31,19,9,10,12,16,23,23,21,16,12,13,16,22,24,28,26,21,18,20,18,17,21,26,29,22,18,12,12,21,22,19,21,31,39,37,33,28,23,28,39,52,48,37,26,23,25,33,57,49,38,18,13,19,19,19,16,16,11,17,13,19,30,29,20,11,13,20,30,33,31,36,34,24,25,21,20,19,15,21,24,28,38,27,21,18,15,13,18,18,19,20,15,13,14,14,18,29,37,50,41,22,26,30,24,23,18,12,10,12,10,13,17,15,4,3,4,17,36,40,23,16,19,26,38,43,39,41,37,42,55,57,59,56,25,32,35,61,60,60,47,34,24,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,8,16,37,41,41
B002-01799-00030,헤어타입:모든 모발용 제품형태:스프레이형 주요제품특징:세팅력 세부제품특징:볼륨효과 용량:200ml(g) :1개 200ml,7322,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,0,0,0,0,0,3,4,3,3,1,2,2,2,2,1,1,1,0,0,1,1,1,0,1,1,1,2,2,2,1,1,4,4,4,0,0,0,1,1,2,2,3,2,2,0,0,2,2,2,1,2,2,1,0,0,1,1,1,1,3,3,3,2,2,2,0,0,2,4,4,2,2,1,1,1,2,2,2,0,2,2,2,0,1,1,1,0,0,0,0,1,2,2,2,0,1,1,2,1,2,1,3,3,3,1,3,5,5,3,1,3,3,0,0,2,3,3,2,2,2,1,0,0,0,1,3,3,3,2,2,2,2,2,1,3,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,2,2,0,0,0,1,1,2,3,3,3,1,1,1,1,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,1,1,3,3,2,1,1,1,4,4,2,1,4,6,5,3,1,3,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,3,3,2,1,3,3,2,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
B002-01799-00031,용량:80ml(g) :1개 80ml,7323,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,1,4,4,3,2,2,5,5,3,0,0,0,0,2,2,0,0,1,1,1,1,1,1,1,0,1,1,10,10,9,11,10,15,14,8,8,7,5,5,7,7,7,7,7,10,10,10,7,4,4,14,7,6,3,8,11,11,9,2,2,2,8,10,12,14,10,3,5,8,10,9,5,5,3,1,4,7,4,5,3,8,8,7,6,5,4,4,4,7,6,6,4,4,3,4,4,5,5,3,4,5,4,3,6,5,6,6,7,7,5,6,8,7,11,8,14,10,11,11,4,7,8,6,6,11,12,8,5,3,1,5,8,7,7,4,1,0,0,1,3,3,4,3,5,5,8,8,17,17,13,3,2,2,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,7,8,6,6,3,4,2,5,4,4,3,4,3,5,3,6,6,11,9,10,5,5,3,5,5,4,6,8,9,1,0,1,1,1,4,5,4,3,3,2,4,4,4,4,4,4,3,5,4,4,5,6,8,5,7,8,7,6,4,3,3,2,1,2,2,2,2,4,4,3,6,7,9,7,8,7,10,12,17,14,8,4,4,10,14,18,15,11,8,4,7,9,20,19,10,12,9,9,10,10,11,9,7,7,11,15,12,13,11,9,8,7,8,10,11,9,6,2,8,7,4,8,6,6,12,13,14,13,13,9,7,8,7,10,10,13,11,7,8,14,17,14,12,10,12,15,17,15,12,7,3,5,6,6,6,5,5,5,3,3,10,8,6,5,4,5,4,2,2,3,2,3,5,7,5,6,7,9,8,3,6,6,9,6,5,6,2,1,5,5,4,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7
B002-01799-00032,주요제품특징:부드러운 발림 세부제품특징:고정력 용량:110ml(g) :1개 110ml,7324,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-01799,4,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,1,0,0,0,2,2,2,2,0,2,2,5,0,6,6,6,0,0,3,3,3,2,0,0,0,1,1,1,1,0,1,2,4,4,0,0,0,1,1,0,4,4,1,0,10,6,4,4,2,9,9,9,5,4,6,6,9,10,8,8,7,7,6,5,6,7,6,9,6,8,6,6,9,14,14,10,7,8,8,14,12,13,9,4,4,6,11,10,4,5,2,0,2,2,9,10,7,6,6,4,8,7,8,2,2,0,0,0,0,2,2,2,2,2,3,3,3,7,8,10,9,8,11,11,12,10,7,9,14,15,12,7,6,6,4,5,4,11,10,8,1,1,8,13,22,15,13,9,14,14,16,15,13,11,7,6,3,1,0,0,0,0,0,0,0,2,2,0,0,0,4,4,7,11,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,9,11,12,11,10,9,7,9,4,2,3,6,5,5,4,5,4,3,3,3,6,5,5,4,5,9,9,7,3,1,3,3,5,6,6,5,5,3,3,2,2,3,5,10,9,4,1,1,1,3,2,9,9,8,3,2,4,8,6,3,0,0,1,2,3,6,4,3,1,2,3,4,9,8,7,3,2,6,7,8,9,7,5,2,3,5,6,7,6,5,6,5,9,12,14,13,9,15,16,18,13,9,6,4,5,6,11,13,8,6,6,5,10,8,12,12,12,12,9,8,7,7,6,5,14,14,16,11,6,6,6,5,6,6,7,0,1,1,1,5,11,8,12,8,7,4,4,3,3,8,8,5,5,11,13,13,12,11,6,6,7,14,12,17,10,8,2,5,5,9,8,7,4,3,5,7,8,8,5,4,3,4,4,6,9,7,5,6,8,8,10,9,7,9,6,8,8,10,13,9,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,2,3
B002-03221-00006,주요제품특징:세팅력 세부제품특징:고정력 용량:150ml(g) :1개 150ml,13488,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03221,3,3,2,3,3,1,1,2,2,3,2,3,3,2,2,3,3,4,4,5,4,5,3,4,4,4,3,3,3,3,2,2,2,2,3,4,3,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,0,1,2,2,3,3,2,1,3,3,4,1,1,1,2,1,1,2,3,3,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,3,3,3,1,1,3,3,3,3,2,2,2,2,2,3,4,5,3,4,4,2,2,2,3,3,3,2,2,4,4,5,3,4,3,3,3,2,3,3,4,4,5,4,3,2,3,2,2,2,2,2,1,2,4,4,5,5,3,3,2,4,3,3,2,3,2,1,2,2,3,3,2,2,2,3,4,4,2,1,2,3,3,5,4,5,4,4,2,3,5,4,4,3,4,3,5,4,3,3,4,3,5,5,4,4,3,2,3,3,5,6,5,5,2,4,4,6,5,6,4,4,4,4,6,6,5,4,5,7,9,10,9,7,5,6,6,7,8,8,7,7,7,8,6,6,6,6,3,3,2,2,3,4,5,5,7,7,6,4,5,6,6,5,4,4,8,9,7,3,1,4,4,6,6,6,6,6,5,5,4,4,5,5,4,3,4,5,5,3,4,3,5,5,6,4,6,5,5,4,4,5,7,7,8,7,6,7,5,5,7,10,12,10,7,7,7,7,10,4,5,5,8,7,3,2,2,4,4,5,5,7,13,15,9,7,7,8,8,9,8,9,10,13,10,7,4,4,4,4,5,7,7,7,7,6,6,4,3,1,0,0,0,0,0,0,0,0,11,15,15,15,11,11,8,6,6,5,6,5,5,3,4,4,5,8,9,9,9,6,6,8,8,7,7,6,8,7,7,9,10,9,12,12,9,8,7,7,9,8,8,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,11,0,2,14,10
B002-02480-00001,제품형태:젤형 주요제품특징:세팅력 주요제품특징:부드러운 발림 세부제품특징:볼륨효과 세부제품특징:고정력 용량:50ml(g) :1개 50g,10806,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02480,14,12,9,8,10,10,8,5,7,8,12,12,10,4,6,4,9,9,9,9,4,4,3,7,6,5,4,4,6,5,5,5,7,5,7,7,6,6,7,8,8,9,11,12,10,8,5,6,6,6,6,5,5,4,4,4,3,4,5,7,6,6,9,7,8,2,6,4,4,1,3,4,4,2,4,3,4,3,2,1,1,2,5,6,5,4,2,3,4,4,6,4,4,7,6,6,4,4,4,4,4,6,9,9,8,6,2,3,5,3,6,9,6,7,7,4,7,7,7,6,2,2,2,4,5,4,3,2,0,2,3,2,2,2,2,1,3,8,9,6,4,3,3,1,2,1,1,2,4,3,2,2,3,4,3,5,4,2,2,3,3,3,1,2,2,2,1,2,1,1,0,0,1,1,3,2,1,1,3,3,3,2,1,3,3,4,4,3,4,2,2,1,0,3,4,5,3,2,1,1,2,5,4,4,2,2,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,0,0,1,2,2,0,0,0,0,2,2,1,0,0,2,1,1,2,1,3,4,4,3,4,2,1,0,0,1,2,5,3,1,4,4,3,2,3,4,2,3,1,2,2,2,3,2,1,1,2,2,2,2,2,1,1,1,1,0,1,1,2,1,1,1,1,0,2,2,3,2,2,2,1,1,1,1,1,3,3,1,1,1,1,1,2,4,4,4,4,4,3,4,4,4,2,2,2,5,4,4,0,0,0,1,1,1,3,4,1,2,2,3,3,4,3,5,5,5,5,5,3,3,0,1,1,1,1,4,5,4,2,2,2,2,5,3,1,1,1,1,0,3,1,1,0,2,3,2,3,2,3,2,3,1,1,1,2,3,2,0,2,3,1,2,1,2,5,3,5,4,3,1,0,0,3,5,5,5,2,2,2,3,6,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,5,3
B002-02068-00007,헤어타입:모든 모발용 제품형태:스프레이형 주요제품특징:세팅력 용량:300ml(g) :1개 300ml,8745,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-02068,3,3,3,3,13,10,8,5,6,5,10,6,0,6,6,3,4,0,0,1,1,3,3,7,8,8,3,0,3,3,3,0,3,3,3,3,13,3,0,0,0,3,3,0,0,3,3,5,4,7,6,3,3,3,3,3,6,3,10,2,6,3,6,6,6,3,3,3,4,3,5,3,3,4,0,0,0,3,3,3,3,3,6,12,15,12,3,0,3,6,6,6,6,6,3,3,0,3,3,3,3,9,13,9,3,3,3,3,6,13,14,6,6,3,3,0,0,8,3,3,3,3,3,3,6,6,3,3,6,0,3,0,3,3,3,1,3,9,13,2,11,7,4,0,3,5,10,13,14,9,10,8,9,11,7,9,9,9,11,11,8,13,5,5,7,6,4,18,10,12,8,2,5,5,9,9,0,0,2,3,4,5,3,2,0,7,6,12,12,6,7,5,5,4,1,1,2,2,3,5,10,11,6,6,3,5,2,2,2,1,3,3,3,1,2,2,2,2,4,4,0,0,0,4,3,2,1,1,1,2,3,4,2,1,2,6,8,11,6,4,0,2,5,5,3,1,6,4,4,1,1,2,6,5,4,4,4,15,15,18,15,10,10,14,17,11,3,10,9,9,5,6,6,5,2,4,3,6,5,2,4,3,4,5,5,5,4,7,5,5,0,0,1,1,1,0,1,7,9,18,9,9,4,7,9,6,9,6,4,2,3,4,8,6,6,3,3,7,6,4,8,9,0,0,23,29,7,10,8,8,9,10,10,5,8,8,13,8,11,9,8,6,15,23,22,16,11,7,18,11,8,7,7,9,11,14,14,16,11,9,18,19,20,12,14,13,8,6,8,14,21,18,8,8,9,6,6,13,12,10,3,3,11,11,8,8,5,7,9,10,10,10,1,0,0,0,0,3,3,3,0,0,0,3,0,3,3,8,8,5,4,2,5,5,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,0
B002-03553-00007,"헤어타입:모든 모발용 제품형태:스프레이형 세부제품특징:볼륨효과 용량:250ml(g) :1개, 헤어타입제품형태주요제품특징세부제품특징용량:모든 모발용, 헤어타입주요제품특징주요제품특징세부제품특징세부제품특징용량:모든 모발용, 헤어타입제품형태주요제품특징세부제품특징세부제품특징용량:모든 모발용, 세부제품특징:촉촉함(수분공급) 세부제품특징:윤기부여 세부제품특징:영양공급 :1개, 제품형태:로션형 세부제품특징:촉촉함(수분공급) 세부제품특징:영양공급 :1개, 헤어타입헤어타입헤어타입제품형태주요제품특징주요제품특징세부제품특징세부제품특징용량:가는 모발용, 헤어타입:건성 헤어타입:손상 모발용 주요제품특징:촉촉함(수분공급) 세부제품특징:영양공급 :1개, 헤어타입제품형태주요제품특징주요제품특징세부제품특징용량:모든 모발용, 제품형태:로션형 세부제품특징:촉촉함(수분공급) :1개, 헤어타입:모든 모발용 제품형태:젤형 용량:100ml(g) :1개, 헤어타입제품형태주요제품특징세부제품특징:모든 모발용 250ml",14985,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03553,1,2,1,2,5,15,16,12,1,1,1,1,5,7,10,9,9,3,3,2,3,3,1,2,2,2,1,1,4,4,1,1,4,6,5,3,4,2,5,3,3,1,1,1,0,4,4,5,2,2,1,0,0,4,9,10,11,8,3,2,0,0,4,3,1,1,1,1,1,1,1,1,4,2,2,3,6,7,6,3,2,10,8,8,1,1,1,1,4,4,4,0,1,1,4,4,4,0,7,8,10,7,10,13,15,10,3,3,1,1,1,2,2,1,1,0,5,9,6,12,12,6,3,2,6,7,5,3,2,6,8,7,10,15,13,9,1,5,8,13,20,18,14,5,5,6,6,4,3,0,5,6,7,8,6,6,6,6,6,10,10,8,5,6,5,4,6,4,4,0,0,3,3,4,7,8,5,5,5,1,0,1,1,11,10,12,5,5,8,8,11,8,4,12,9,9,0,0,0,3,9,9,13,12,13,13,6,6,8,4,4,0,0,0,3,8,9,7,6,4,3,0,2,4,16,14,0,0,0,5,8,11,7,7,8,9,9,6,5,5,8,10,6,3,7,10,10,6,2,2,1,2,1,1,0,0,0,12,14,20,11,13,8,12,12,12,7,6,3,4,7,7,9,8,10,5,5,4,2,6,9,9,9,9,10,7,6,9,10,6,3,8,8,9,8,12,8,8,8,18,21,21,12,8,8,13,12,17,16,15,8,5,6,3,3,11,10,6,3,7,8,3,11,14,10,10,11,9,15,9,11,8,5,8,6,8,10,11,12,11,12,12,23,18,17,12,14,14,16,19,16,7,3,3,1,4,4,8,6,5,4,5,4,6,13,13,10,0,0,6,19,20,13,3,4,4,4,7,17,17,7,8,5,19,18,18,2,4,3,3,3,3,8,8,9,7,7,5,9,14,21,11,9,4,1,5,5,5,4,4,6,6,6,8,7,9,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,5
B002-03553-00010,헤어타입:모든 모발용 제품형태:스프레이형 세부제품특징:볼륨효과 용량:250ml(g) :1개 300ml,14988,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-03553,6,1,1,5,7,12,10,8,1,2,5,4,7,9,6,2,0,1,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,6,4,0,0,2,2,2,0,2,2,2,7,7,9,7,3,3,3,3,1,1,1,1,8,8,4,9,14,13,0,0,0,0,0,0,0,2,2,3,4,2,4,3,3,3,3,0,0,0,0,0,0,0,0,0,3,3,7,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1,0,0,2,2,0,15,19,19,1,4,4,14,13,13,6,0,1,1,2,1,3,5,5,8,8,8,6,3,2,2,3,6,10,9,6,3,1,1,1,1,1,1,2,1,3,0,0,0,3,3,4,10,10,9,8,3,6,6,5,5,3,1,2,1,3,3,8,6,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,5,1,13,15,22,9,10,3,3,1,0,0,0,0,0,0,5,7,7,10,13,16,5,5,14,13,14,4,0,0,0,0,0,1,2,1,1,1,1,1,4,14,15,12,2,1,0,0,0,2,2,3,2,1,4,4,8,4,4,0,0,2,2,2,1,0,5,5,5,0,0,0,0,0,2,12,13,12,2,1,1,1,12,13,2,3,3,4,0,0,0,2,0,0,3,5,6,6,10,9,4,3,8,5,5,0,2,5,4,9,8,7,2,1,1,6,7,7,8,8,10,11,9,7,14,16,12,4,1,7,7,9,9,8,8,3,13,14,12,12,11,11,8,14,10,9,1,0,0,0,1,3,4,3,3,4,4,2,9,8,8,23,17,21,8,11,13,12,12,11,2,2,3,8,7,7,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,0,11,5
B002-00631-00009,"헤어타입:모든 모발용 제품형태:스프레이형 주요제품특징:세팅력 용량:252ml(g) :1개, 헤어타입:모든 모발용 제품형태:스프레이형 주요제품특징:세팅력 주요제품특징:분사력 세부제품특징:볼륨효과 세부제품특징:고정력 용량:252ml(g) :1개 252ml",2479,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00631,19,17,19,9,21,19,10,9,10,7,11,8,10,17,10,15,11,15,3,12,10,10,11,13,10,19,25,25,20,23,7,17,17,17,6,15,9,9,3,6,9,15,9,12,13,7,13,12,12,15,12,9,12,18,12,6,15,6,18,18,15,15,21,18,15,20,8,13,14,16,16,19,18,21,17,11,17,11,23,22,14,12,22,23,21,21,17,15,13,19,21,11,8,15,13,20,14,21,7,11,11,11,16,26,12,23,17,17,17,19,23,22,10,24,21,18,21,15,12,13,16,16,8,17,11,17,9,6,9,12,12,12,17,16,22,27,24,18,20,22,30,20,13,19,17,13,22,30,29,33,25,9,22,22,22,19,16,10,14,19,12,6,15,18,18,21,21,12,6,9,9,12,12,18,6,9,12,12,12,21,12,12,18,12,18,18,21,21,21,21,9,15,12,15,24,27,9,10,2,11,10,15,23,26,26,14,19,23,8,25,19,13,19,19,19,19,25,13,15,18,14,15,22,16,23,25,14,31,12,20,29,26,27,18,18,22,18,22,20,18,15,19,25,24,21,24,27,18,3,4,4,4,0,2,0,2,5,8,8,6,2,18,15,29,26,19,27,21,20,19,24,12,21,17,8,10,10,18,18,27,27,20,11,20,10,13,15,19,25,25,9,21,24,22,28,22,15,21,21,21,21,9,15,6,9,18,18,18,12,10,17,20,19,27,17,24,12,21,27,27,24,14,21,18,24,0,26,33,24,18,13,4,12,15,12,18,6,15,12,21,12,21,22,21,16,15,9,9,9,16,1,19,16,6,16,13,13,12,13,13,13,14,21,18,15,0,11,19,22,31,36,12,14,22,12,18,18,12,8,11,13,16,7,19,10,4,13,4,6,12,17,13,11,13,7,13,12,3,16,18,19,13,18,16,8,13,16,1,18,21,25,1,8,8,11,10,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,8,4,4,5
