제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-01269-00003,"형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개, 형태사용횟수주성분:봉지형, 형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개, 형태:용기형 주성분:염화칼슘 :16개 150g",5264,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,6,1,0,0,2,5,5,5,4,4,2,2,1,3,3,4,3,3,3,4,5,6,6,4,2,4,6,7,5,4,4,3,2,3,5,5,2,2,0,1,4,6,7,0,3,2,3,2,2,3,2,2,1,3,3,3,4,2,2,2,3,4,3,1,1,2,2,2,5,5,4,3,1,2,2,2,1,1,1,1,1,1,1,2,3,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,2,3,3,3,2,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
B002-01269-00007,형태:걸이형 사용횟수:일회용 주성분:염화칼슘 :10개 120g,5268,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01269,20,80,120,200,180,200,120,100,120,100,120,80,140,100,120,120,160,100,140,80,60,100,100,120,80,160,140,140,60,100,80,0,40,60,140,100,60,100,80,100,100,40,60,60,40,60,100,100,60,40,20,20,40,80,120,80,100,40,60,60,160,140,140,180,40,80,140,160,180,180,60,160,140,320,340,220,200,260,120,180,200,80,60,100,120,100,200,200,160,180,140,80,140,180,200,220,120,120,140,60,160,120,200,280,140,180,160,160,140,200,200,140,220,160,140,160,200,140,180,180,160,220,220,240,100,100,100,120,180,240,240,180,180,200,100,60,120,160,160,140,80,180,160,180,240,260,220,260,260,220,280,200,340,540,280,140,180,200,240,280,340,320,280,360,380,240,240,280,220,320,300,400,420,460,510,660,740,620,800,860,840,1060,860,740,740,580,660,800,580,600,560,520,620,540,360,380,360,380,320,320,320,300,280,220,220,240,220,340,200,300,280,280,180,180,200,200,220,180,180,280,260,360,200,280,340,0,250,300,220,260,320,320,290,270,280,210,260,250,260,220,180,200,230,280,290,310,350,290,310,370,370,320,240,210,140,130,220,360,380,240,240,250,250,220,190,170,120,130,130,220,250,200,190,150,140,170,160,240,260,190,170,150,170,160,150,170,220,170,180,130,200,250,310,220,170,120,100,150,230,180,100,30,60,70,50,90,130,140,110,70,100,50,120,90,70,70,60,50,80,110,140,60,70,60,110,80,120,80,130,100,90,80,110,90,110,150,170,130,140,140,100,60,60,30,70,70,110,120,60,80,90,60,50,70,120,120,110,80,80,60,80,160,80,90,50,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,40,80,0,20,40,0,30,30,40,0,50,30,20,50,30,10,10,30,40,30,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,20,30
B002-01407-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 18P,5653,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-01842-00001,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :24개 510ml,7460,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,96,96,192,240,384,312,360,192,144,144,192,216,240,240,240,144,96,96,96,96,120,192,192,216,168,192,168,168,144,144,120,192,192,168,120,144,120,144,240,336,312,336,288,312,168,288,360,480,408,312,216,168,216,240,288,216,144,216,216,264,312,312,216,192,96,120,48,96,168,0,168,96,72,72,48,96,96,96,48,48,48,72,24,24,24,24,24,24,72,72,48,48,0,0,0,0,0,24,24,24,24,48,48,48,48,48,48,144,168,168,144,72,48,48,48,72,96,72,48,24,0,0,0,24,24,48,24,24,0,0,24,24,0,24,72,120,96,48,0,24,24,0,0,24,48,24,24,48,48,24,24,24,24,24,0,0,0,24,0,0,0,0,0,24,24,24,24,24,24,0,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,48,48,48,48,48,72,72,72,72,48,72,72,48,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24
B002-01023-00001,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태사용횟수주성분:봉지형, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 300g",4289,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023,416,310,251,243,347,382,396,305,297,203,261,315,353,380,425,350,283,283,283,318,275,251,160,160,243,259,278,171,90,74,117,133,139,165,240,323,302,307,267,274,298,379,389,419,355,365,379,313,265,201,244,252,276,286,351,343,300,307,256,272,353,409,364,139,171,171,264,291,179,125,206,254,297,279,373,813,808,886,688,494,558,556,468,417,393,442,502,725,697,670,576,619,611,617,573,660,696,791,719,635,551,672,837,928,956,839,661,661,753,674,779,730,730,649,581,862,984,1073,1073,950,771,764,700,879,965,695,704,751,692,768,776,801,767,778,701,641,684,738,899,805,869,760,796,827,972,1133,1165,1555,1083,915,755,832,1133,1253,1435,1495,1253,1300,1342,1398,1411,1404,1420,1378,1335,1513,1671,1828,1603,1921,2043,2730,3720,4398,4497,4079,3758,3325,3614,4132,4733,4660,4049,4091,3359,3248,2986,3148,2910,2368,1984,1547,1493,1461,1802,1738,1554,1455,1328,1286,1424,1451,1267,1140,1001,897,1122,1338,1361,1224,891,920,897,928,1074,1547,1748,1606,1327,999,957,1339,1750,2003,1959,1704,1525,1345,1401,1637,1866,1682,1343,1036,1131,1371,1695,1450,1309,904,913,966,1254,1480,1556,1404,1588,1489,1622,1503,1625,1253,946,615,527,627,1089,1483,1523,1295,1021,899,1063,1356,1419,1304,1204,914,882,857,1029,1226,1152,1117,906,855,1287,1353,1786,1960,1563,1228,983,965,1214,1530,1549,1333,1076,991,978,232,262,212,211,165,133,50,50,50,66,322,260,228,324,370,468,436,404,422,406,356,322,336,290,304,322,386,374,198,296,68,176,178,306,98,498,466,468,388,354,354,452,452,532,500,468,434,434,402,420,402,420,340,308,326,374,374,438,356,322,256,240,290,320,358,390,285,279,227,227,245,276,295,267,189,191,285,323,329,299,283,293,301,332,346,319,319,316,221,83,334,370,330,208,216,131,128,162,370,502,566,404,404,316,316,442,442,403,411,447,320,332,316,274,184,114,119,133,155,158,165,122,126,150,166,147,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,54,36,55,70,36
B002-01023-00002,형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 280g,4290,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023,16,16,32,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,56,40,16,0,0,0,16,0,0,24,24,40,32,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,48,64,48,48,48,32,64,64,64,104,80,112,96,104,72,64,72,56,120,128,144,88,64,48,48,144,280,360,264,200,120,120,144,128,128,72,72,112,96,144,304,408,384,272,120,112,112,152,192,144,88,64,96,136,224,208,184,192,232,184,168,104,184,144,208,168,168,144,168,240,232,296,216,200,208,288,304,248,264,256,272,224,440,456,328,280,256,288,344,392,496,488,368,328,347,592,1144,1366,1489,1185,1009,1009,1025,1366,1483,1435,1168,1011,731,451,368,358,334,262,227,171,136,120,147,147,171,184,120,104,96,176,182,150,102,83,139,139,139,144,168,104,96,80,152,176,224,136,136,104,184,264,248,224,144,128,128,128,152,168,72,128,80,56,88,80,80,80,64,80,80,112,96,56,56,91,115,104,96,48,56,56,48,40,88,80,80,88,104,120,112,56,56,56,80,64,40,56,32,32,40,40,40,16,0,40,40,56,80,80,40,16,0,0,16,32,128,112,96,16,16,40,40,40,16,0,0,16,136,128,112,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,16,16,16,16,0,16,16,16,16,16,32,32,32,0,0,0,0,0,16,16,16,0,16,16,16,16,0,0,0,0,16,16,0,0,0,0,16,16,16,0,8,24,32,56,40,48,40,40,40,40,24,48,32,16,8,0,0,0,32,72,88,56,72,56,88,88,56,56,32,0,0,24,24,32,24,40,40,32,32,32,32,16,24,32,48,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,72,16,24,64,72
B002-01023-00003,형태사용횟수주성분:봉지형 150g,4291,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-01023,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,0,0,20,20,20,20,20,20,20,20,20,0,0,20,20,20,0,0,0,0,0,40,40,40,0,20,23,23,23,20,40,20,21,1,8,10,12,25,22,26,10,10,7,27,27,22,22,22,2,0,20,22,22,20,20,0,0,0,20,21,21,1,21,20,20,20,20,20,20,0,0,22,22,22,20,0,20,23,40,40,43,43,43,20,40,43,43,47,23,23,20,20,78,85,85,35,28,28,20,23,50,40,57,23,23,33,56,56,54,49,68,79,145,174,197,158,138,114,80,46,40,66,61,58,45,35,27,25,25,29,53,33,27,24,24,4,0,0,0,0,0,0,0,0,40,40,40,20,60,60,60,20,60,60,80,40,60,80,100,80,60,40,20,40,40,40,60,60,60,40,60,60,40,40,40,40,20,20,0,0,0,2,23,23,42,25,27,27,24,28,48,49,63,45,22,22,0,28,60,60,25,32,53,32,25,1,21,20,20,20,23,23,43,43,62,25,45,43,40,21,21,21,42,42,42,41,23,23,23,21,41,21,41,23,22,22,20,20,20,0,21,23,23,1,0,20,20,20,20,20,20,22,26,26,24,42,40,40,20,20,0,0,2,2,0,0,0,20,20,0,0,0,0,3,3,3,23,20,0,0,0,4,1,7,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,2,2,2,1,1,0,8,5,2,5,2,0,0,0,0,0,0,4,4,4,0,0,7,7,7,20,20,20,20,0,4,1,1,10,7,3,6,0,23,0,3,20,30,36,33,23,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,20,27,0
B002-00497-00001,"형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:일회용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개, 형태:봉지형 사용횟수:재사용 주성분:실리카겔, 형태:봉지형 사용횟수:재사용 주성분:실리카겔 :1개 1g",2060,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-00497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,12,8,7,7,7,5,5,6,16,19,21,11,11,16,22,21,19,19,20,17,13,13,13,10,9,8,7,9,34,36,10,110,106,112,11,20,23,23,12,16,199,732,725,375,4,6,106,108,13,12,79,83,81,12,15,15,15,11,3,8,75,76,75,376,381,382,214,174,280,216,182,817,715,712,174,174,156,778,460,141,141,2809,2809,2775,504,504,1503,2004,778,780,1376,1595,580,165,163,253,440,670,406,50,50,32,424,424,416,243,90,85,272,204,1970,1777,2110,510,836,504,454,729,732,2615,2665,3927,2458,2408,601,68,335,391,476,276,270,1870,1736,2037,515,518,484,184,214,208,510,697,692,533,768,1139,1147,1073,473,1001,1478,1459,1099,14,154,154,151,241,574,584,353,355,347,1023,690,688,28,33,33,21,49,49,216,182,189,705,705,687,12,14,14,18,54,219,1763,1727,1557,6,6,10,177,178,1005,1302,1302,673,543,210,4,7,7,8,21,20,22,14,10,8,14,17,19,15,15,17,15,41,73,58,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,1214,1107,1085,1278,875,450,418,591,244,248,1712,1712,1692,1742,353,351,13,515,515,649,817,820,752,97,110,310,456,505,235,92,960,979,981,447,594,1577,1184,1459,466,1141,703,699,14,43,67,910,883,860,74,63,63,10,12,558,1077,1486,1908,1908,2841,2677,2078,2361,2362,1695,208,1308,1310,1821,1820,720,111,182,184,134,177,790,720,894,831,834,999,1132,1132,1023,385,382,114,3604,21,15,11,11,5,5,12,12,9,7,7,4,4,10,16,18,18,10,10,16,54,54,49,20,20,18,10,16,22,21,21,13,4,6,9,9,19,19,20,11,12,15,19,14,14,4,4,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03013-00006,형태:용기형 사용횟수:재사용 주성분:제올라이트 :3개 300g,12769,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-03013,3,9,6,9,9,18,9,3,9,12,12,6,12,15,6,6,6,6,6,9,15,6,3,6,6,6,18,9,0,9,0,3,3,0,3,9,6,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,12,12,6,12,15,9,15,9,6,18,15,0,3,6,12,9,18,21,27,27,18,30,27,36,21,24,18,27,12,15,12,12,12,9,6,9,6,15,9,6,9,3,18,9,9,18,6,6,3,0,6,9,12,9,24,12,6,3,6,21,9,3,15,9,0,6,3,9,3,3,6,9,6,6,3,12,3,9,3,6,12,3,9,9,0,0,3,0,3,3,3,0,0,3,6,6,3,3,0,6,6,9,6,0,0,3,0,3,6,3,6,0,3,0,0,0,3,0,0,0,3,3,3,0,3,0,0,0,3,0,0,0,3,0,3,0,3,3,0,0,9,0,6,3,0,0,0,0,0,3,3,3,3,0,3,0,3,3,3,0,0,3,3,0,0,6,6,0,0,0,3,0,6,6,0,0,3,3,6,3,0,3,6,3,15,15,6,0,6,3,6,6,6,9,9,9,9,6,0,6,6,6,6,6,6,9,9,9,9,9,6,6,12,12,27,27,18,18,3,6,9,9,12,3,9,6,9,9,12,6,6,6,3,6,6,9,0,9,6,6,6,3,3,6,15,15,15,18,18,0,18,15,15,12,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02209-00027,"형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개, 형태:용기형 사용횟수:일회용 주성분:염화칼슘 :1개 300g",9283,B002-C001-0002,B002-C002-0002,B002-C003-0011,B002-02209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,36,72,90,72,36,36,72,72,72,72,72,72,54,90,126,126,90,36,36,36,18,18,0,18,18,18,108,126,144,54,72,0,0,0,0,0,0,0,36,36,36,36,54,72,108,270,414,414,450,468,90,18,18,36,36,54,54,91,90,72,18,18,36,36,36,36,18,18,234,252,288,90,72,72,54,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,0,12,0,12,0,0,0,0,0,0,18,18,0,0,0,0,0,18,18,18,90,90,108,36,54,54,54,54,36,54,54,0,0,0,18,36,36,18,18,18,20,20,20,20,18,19,19,1,18,18,62,63,45,12,15,33,23,26,8,8,0,0,0,0,0,36,36,54,0,0,21,18,18,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18,18,0,0,0,0,0,0,18,18,36,18,36,18,0,0,18,18,18,18,0,0,0,0,18,0,0,0,0,0,18,18,18,18,18,0,18,18,0,0,0,0,0,0,36,36,36,18,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,0,18,18,18,0,0,0,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
