제품,제품특성,ID,대분류,중분류,소분류,브랜드,2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-08,2022-01-09,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-15,2022-01-16,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-22,2022-01-23,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-01-29,2022-01-30,2022-01-31,2022-02-01,2022-02-02,2022-02-03,2022-02-04,2022-02-05,2022-02-06,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-12,2022-02-13,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28,2022-03-01,2022-03-02,2022-03-03,2022-03-04,2022-03-05,2022-03-06,2022-03-07,2022-03-08,2022-03-09,2022-03-10,2022-03-11,2022-03-12,2022-03-13,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-19,2022-03-20,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-26,2022-03-27,2022-03-28,2022-03-29,2022-03-30,2022-03-31,2022-04-01,2022-04-02,2022-04-03,2022-04-04,2022-04-05,2022-04-06,2022-04-07,2022-04-08,2022-04-09,2022-04-10,2022-04-11,2022-04-12,2022-04-13,2022-04-14,2022-04-15,2022-04-16,2022-04-17,2022-04-18,2022-04-19,2022-04-20,2022-04-21,2022-04-22,2022-04-23,2022-04-24,2022-04-25,2022-04-26,2022-04-27,2022-04-28,2022-04-29,2022-04-30,2022-05-01,2022-05-02,2022-05-03,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10,2022-05-11,2022-05-12,2022-05-13,2022-05-14,2022-05-15,2022-05-16,2022-05-17,2022-05-18,2022-05-19,2022-05-20,2022-05-21,2022-05-22,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27,2022-05-28,2022-05-29,2022-05-30,2022-05-31,2022-06-01,2022-06-02,2022-06-03,2022-06-04,2022-06-05,2022-06-06,2022-06-07,2022-06-08,2022-06-09,2022-06-10,2022-06-11,2022-06-12,2022-06-13,2022-06-14,2022-06-15,2022-06-16,2022-06-17,2022-06-18,2022-06-19,2022-06-20,2022-06-21,2022-06-22,2022-06-23,2022-06-24,2022-06-25,2022-06-26,2022-06-27,2022-06-28,2022-06-29,2022-06-30,2022-07-01,2022-07-02,2022-07-03,2022-07-04,2022-07-05,2022-07-06,2022-07-07,2022-07-08,2022-07-09,2022-07-10,2022-07-11,2022-07-12,2022-07-13,2022-07-14,2022-07-15,2022-07-16,2022-07-17,2022-07-18,2022-07-19,2022-07-20,2022-07-21,2022-07-22,2022-07-23,2022-07-24,2022-07-25,2022-07-26,2022-07-27,2022-07-28,2022-07-29,2022-07-30,2022-07-31,2022-08-01,2022-08-02,2022-08-03,2022-08-04,2022-08-05,2022-08-06,2022-08-07,2022-08-08,2022-08-09,2022-08-10,2022-08-11,2022-08-12,2022-08-13,2022-08-14,2022-08-15,2022-08-16,2022-08-17,2022-08-18,2022-08-19,2022-08-20,2022-08-21,2022-08-22,2022-08-23,2022-08-24,2022-08-25,2022-08-26,2022-08-27,2022-08-28,2022-08-29,2022-08-30,2022-08-31,2022-09-01,2022-09-02,2022-09-03,2022-09-04,2022-09-05,2022-09-06,2022-09-07,2022-09-08,2022-09-09,2022-09-10,2022-09-11,2022-09-12,2022-09-13,2022-09-14,2022-09-15,2022-09-16,2022-09-17,2022-09-18,2022-09-19,2022-09-20,2022-09-21,2022-09-22,2022-09-23,2022-09-24,2022-09-25,2022-09-26,2022-09-27,2022-09-28,2022-09-29,2022-09-30,2022-10-01,2022-10-02,2022-10-03,2022-10-04,2022-10-05,2022-10-06,2022-10-07,2022-10-08,2022-10-09,2022-10-10,2022-10-11,2022-10-12,2022-10-13,2022-10-14,2022-10-15,2022-10-16,2022-10-17,2022-10-18,2022-10-19,2022-10-20,2022-10-21,2022-10-22,2022-10-23,2022-10-24,2022-10-25,2022-10-26,2022-10-27,2022-10-28,2022-10-29,2022-10-30,2022-10-31,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-05,2022-11-06,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-12,2022-11-13,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-19,2022-11-20,2022-11-21,2022-11-22,2022-11-23,2022-11-24,2022-11-25,2022-11-26,2022-11-27,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-03,2022-12-04,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-10,2022-12-11,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-17,2022-12-18,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-24,2022-12-25,2022-12-26,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2022-12-31,2023-01-01,2023-01-02,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-07,2023-01-08,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-14,2023-01-15,2023-01-16,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-21,2023-01-22,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-28,2023-01-29,2023-01-30,2023-01-31,2023-02-01,2023-02-02,2023-02-03,2023-02-04,2023-02-05,2023-02-06,2023-02-07,2023-02-08,2023-02-09,2023-02-10,2023-02-11,2023-02-12,2023-02-13,2023-02-14,2023-02-15,2023-02-16,2023-02-17,2023-02-18,2023-02-19,2023-02-20,2023-02-21,2023-02-22,2023-02-23,2023-02-24,2023-02-25,2023-02-26,2023-02-27,2023-02-28,2023-03-01,2023-03-02,2023-03-03,2023-03-04,2023-03-05,2023-03-06,2023-03-07,2023-03-08,2023-03-09,2023-03-10,2023-03-11,2023-03-12,2023-03-13,2023-03-14,2023-03-15,2023-03-16,2023-03-17,2023-03-18,2023-03-19,2023-03-20,2023-03-21,2023-03-22,2023-03-23,2023-03-24,2023-03-25,2023-03-26,2023-03-27,2023-03-28,2023-03-29,2023-03-30,2023-03-31,2023-04-01,2023-04-02,2023-04-03,2023-04-04
B002-01950-00002,구성:본품 형태:액상형 :1개 2L x 6개,8073,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-01950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,4,3,0,1,1,1,4,4,3,4,4,2,1,1,1,1,1,3,3,2,1,2,3,3,3,3,3,3,3,3,2,2,2,3,2,0,4,3,3,3,2,2,3,3,2,2,1,0,1,1,1,1,1,0,1,1,2,2,2,1,0,3,2,3,3,3,2,2,3,3,3,3,3,3,3,6,6,4,4,3,4,7,8,9,9,8,7,7,7,4,7,8,8,7,7,7,7,4,3,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,6,0
B002-03655-00003,"구성:본품 형태:액상형 용량:755ml(g) :1개, 구성:본품 형태:액상형 :1개 755ml",15310,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,1,1,1,1,1,0,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,3,4,4,5,4,6,6,7,6,7,5,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,3,4,4,3,3,4,4,0,2,1,0,0,1,2,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,2,3,5,4,4,2,6,7,7,6,3,3,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
B002-03655-00004,구성:본품 형태:액상형 용량:755ml(g) :1개 755ml,15311,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03655,15,6,10,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,34,34,34,2,0,5,7,16,16,14,7,7,10,20,22,22,7,10,4,3,9,9,10,10,3,6,35,0,32,36,9,9,8,8,4,14,16,16,6,0,2,3,5,3,2,2,4,6,3,2,4,4,4,0,1,2,2,1,9,17,17,19,17,17,25,25,29,26,21,12,12,11,14,14,9,8,21,41,37,17,17,14,31,47,48,33,17,21,13,8,6,14,12,13,6,6,4,22,23,14,14,13,8,2,6,10,10,31,24,31,23,23,27,24,10,7,8,20,24,35,29,35,26,24,7,8,8,4,19,24,24,7,8,1,3,2,3,1,2,18,21,21,23,26,26,7,7,5,9,16,12,16,19,49,45,7,7,5,11,10,10,17,29,27,16,9,10,22,22,27,18,25,21,11,11,14,29,40,48,38,23,11,6,4,3,4,4,2,5,5,8,5,7,4,2,1,1,4,5,5,2,6,9,9,10,6,5,0,1,1,1,2,2,2,2,2,6,6,14,12,43,33,36,4,1,1,3,2,1,1,6,6,6,31,27,27,2,1,1,0,29,28,30,3,8,12,12,5,0,2,2,2,1,3,4,8,8,8,7,12,13,10,6,2,2,8,8,6,0,0,0,0,20,21,4,4,2,0,28,26,7,6,4,4,2,0,6,6,16,17,18,17,20,16,16,16,33,34,30,0,0,16,16,11,12,4,4,19,19,19,15,13,1,4,4,9,9,20,14,10,22,22,14,14,5,13,13,31,51,54,32,31,11,4,7,20,8,2,2,0,0,2,19,21,21,14,7,2,6,9,25,28,29,21,15,18,37,36,25,3,8,9,6,6,3,2,1,9,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,3,5,0
B002-00676-00002,"구성:본품 형태:정제형 용량:120ml(g) :1개, 형태:액상형 용량:120ml(g) :6개 120g",2735,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00676,2,0,0,1,4,4,5,2,4,2,1,1,2,3,9,9,11,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,0,1,1,3,5,4,3,1,1,1,0,2,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,8,8,6,6,2,2,2,0,0,6,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,344,307,350,375,394,380,320,302,290,372,381,314,331,324,324,307,319,759,1460,1665,1401,685,478,344,380,356,344,344,351,351,842,1269,1496,1226,804,576,332,352,364,397,368,314,304,296,323,293,272,315,299,290,258,308,286,288,276,244,246,183,185,179,182,153,136,116,150,204,262,298,236,227,233,218,269,273,261,200,201,180,216,231,231,200,163,175,161,605,1017,1017,1177,909,519,357,244,211,227,219,220,216,208,187,206,224,194,183,213,252,296,341,330,278,213,171,147,151,220,276,279,280,240,233,192,209,520,823,912,341,348,252,201,200,795,896,158,184,184,251,277,267,239,221,293,319,299,304,277,242,169,142,151,219,223,218,180,168,186,186,200,530,588,582,264,272,194,128,158,156,108,108,138,138,174,162,168,138,102,102,138,170,170,158,162,150,138,138,150,234,234,252,210,162,132,144,156,162,132,102,96,146,146,320,356,288,198,174,198,222,228,207,153,133,141,172,187,183,147,136,110,115,115,420,1272,1098,1098,870,96,108,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,168,108,138,72,96,222
B002-03013-00003,"구성:리필 형태:액상형 용량:200ml(g) :1개, 구성:본품 형태:액상형 용량:100ml(g) :1개 1세트",12766,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03013,16,20,19,22,19,20,21,24,26,26,26,18,18,24,26,17,16,14,14,14,11,12,13,15,15,22,22,22,14,14,11,13,12,14,15,21,24,21,25,25,26,23,17,17,15,24,24,27,21,21,20,17,20,24,24,24,22,27,25,26,22,31,30,32,18,16,21,21,18,18,19,19,15,11,17,21,21,22,23,21,20,21,19,17,15,18,15,22,20,23,19,20,19,19,18,17,14,15,17,20,20,20,25,30,30,21,12,12,13,20,17,11,11,15,16,19,20,19,19,17,14,17,21,25,24,22,16,16,11,12,18,22,20,21,17,20,15,15,15,15,16,15,16,22,27,25,20,14,10,10,9,9,13,13,16,17,17,15,15,15,14,15,13,13,15,15,14,17,13,16,15,18,19,19,17,14,13,13,14,14,14,15,13,14,12,12,12,12,13,18,19,19,16,14,14,14,14,14,11,15,15,17,23,23,11,11,16,16,21,19,16,13,11,15,16,18,16,15,15,13,16,16,15,13,15,18,16,13,14,18,20,18,18,16,15,18,16,23,22,21,16,13,41,48,48,23,23,21,21,21,35,30,12,12,13,11,14,18,25,25,23,22,24,26,23,23,11,11,10,14,20,22,16,16,13,20,20,23,28,29,27,18,14,13,18,20,21,19,15,10,8,11,17,17,14,12,12,12,17,16,17,11,10,10,12,10,11,17,19,21,17,19,17,14,17,0,4,4,3,9,5,0,0,4,4,1,5,0,0,0,3,5,3,5,6,13,11,6,17,12,6,9,9,12,12,3,8,2,6,0,23,22,23,0,10,6,4,0,4,4,4,4,6,2,6,8,4,6,0,4,8,4,6,6,4,6,6,8,8,8,8,12,6,6,8,2,2,2,3,4,6,2,2,4,2,4,6,6,6,4,2,4,4,10,4,6,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-02209-00003,구성:본품 형태:스프레이형 :1개 500ml,9264,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02209,0,0,0,0,0,0,0,3,42,16,2,2,10,10,15,5,6,14,14,46,40,32,0,28,28,28,1,1,2,1,1,2,1,1,12,13,13,4,1,3,3,4,4,4,2,2,3,3,7,5,11,8,12,6,2,2,15,14,14,1,1,2,9,9,7,6,10,20,12,11,11,2,2,2,7,7,8,19,22,15,0,3,3,3,2,2,2,0,4,11,13,14,10,28,23,4,17,58,56,47,6,6,2,1,9,8,6,6,5,4,34,63,63,36,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8,38,28,4,5,4,15,20,24,0,0,0,0,1,15,4,17,4,9,3,3,7,0,7,0,1,7,4,12,29,0,4,0,1,2,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,17,2,3,4,4,5,5,0,0,3,7,8,5,3,5,4,2,2,7,12,12,12,4,12,0,0,0,0,0,0,5,0,21,0,0,0,0,0,12,0,0,3,0,4,0,0,11,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,11,5,0,4,0,2,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,4,2,0,2,2,1,9,10,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,59,0,0,0,0,0,0,9,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,24,1,1,2,1,2,6,4,4,0,0,0,0,0,3,5,5,2,0,0,2,2,3,3,1,0,0,0,8,8,0,0,3,12,0,0,0,0,0,0,23,12,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B002-03410-00002,"구성:본품 형태:정제형 용량:360ml(g) :1개, 구성:본품 :1개 4개입",14393,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,4,4,4,4,7,17,13,19,6,6,5,1,5,10,10,11,11,13,9,9,9,11,17,19,10,3,4,4,9,11,11,5,3,3,3,10,10,14,11,11,7,0,4,4,4,1,1,5,4,8,10,10,10,2,2,4,4,2,2,2,11,11,7,2,6,12,14,8,4,4,11,11,15,32,23,23,12,17,15,19,16,9,9,15,20,27,37,34,46,34,26,22,21,32,35,30,24,20,15,30,37,44,29,19,12,16,40,38,43,27,29,21,16,36,30,40,24,33,29,33,20,18,37,36,33,14,31,34,42,39,18,30,41,44,26,27,38,32,27,29,29,36,33,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,2,16,16,16,0,0,0,7,8,9,9,8,2,2,2,7,8,9,8,2,1,1,9,8,8,0,0,0,0,3,3,10,7,7,1,1,0,0,7,7,0,1,1,8,8,17,17,13,14,21,25,24,4,1,1,1,1,1,4,3,2,2,3,3,14,14,16,19,19,17,17,12,12,2,2,2,0,5,14,14,11,3,3,2,2,4,11,11,11,11,7,5,5,3,13,13,13,8,8,19,19,23,12,12,11,6,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B002-03495-00002,구성:본품 형태:액상형 용량:237ml(g) :1개 12X 237ml,14751,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-03495,9,7,5,6,10,10,10,5,5,2,0,1,3,3,3,3,3,6,6,8,8,3,4,3,5,3,10,10,10,1,1,4,11,12,13,6,6,6,5,9,10,10,8,3,4,3,3,3,3,2,1,1,0,0,1,1,1,1,1,1,1,1,2,2,4,4,2,3,9,9,0,0,0,1,5,5,8,5,4,1,0,0,1,1,1,0,0,0,0,0,3,3,3,0,0,0,1,1,1,0,3,8,8,5,1,4,7,7,0,0,0,1,1,1,1,0,2,3,3,4,4,5,7,5,3,2,7,8,8,11,7,9,6,5,3,4,3,3,2,2,2,1,2,2,4,3,2,2,2,2,2,3,2,2,0,3,9,9,6,2,2,4,4,5,8,9,9,6,5,5,6,6,7,8,13,9,1,1,2,3,3,5,3,6,4,3,8,8,7,0,0,0,2,3,4,4,4,4,2,1,1,0,3,3,1,1,0,0,0,3,3,5,0,1,0,7,8,7,0,0,0,2,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1,5,5,5,6,6,8,5,4,1,1,1,0,0,1,1,1,0,1,1,1,0,1,14,14,13,1,1,3,2,2,0,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,6,10,8,7,6,6,7,5,7,7,6,8,6,11,7,7,4,5,4,4,6,11,10,9,5,7,7,8,7,6,3,3,2,2,3,7,6,3,3,5,7,7,8,6,7,3,2,3,3,3,3,4,3,3,6,7,9,9,6,11,10,12,6,6,3,3,2,1,5,6,6,5,3,3,3,4,4,2,7,7,7,4,5,6,8,8,7,7,6,7,5,3,3,5,6,6,6,5,7,5,5,3,2,2,3,7,7,7,8,2,1,1,1,1,4,4,9,5,3,0,1,1,1,1,2,2,8,8,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,5,13,0
B002-00250-00001,구성:본품 형태:액상형 :1개 750ml,929,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-00250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,16,27,23,8,6,6,6,4,6,8,2,4,4,4,4,4,11,11,7,7,0,3,3,3,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,4,7,9,5,2,4,4,0,8,16,16,16,11,3,0,0,8,8,12,12,8,4,4,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,8,8,8,2,2,2,0,2,4,4,0,11,11,2,2,2,5,6,6,4,4,4,4,0,4,12,12,8,0,0,0,0,0,8,8,8,0,0,7,7,10,3,3,4,4,4,0,4,8,9,5,1,0,8,16,19,15,10,7,3,0,0,8,8,8,9,9,17,17,16,8,8,4,9,9,13,15,12,12,7,7,15,12,10,10,10,8,0,7,7,8,1,5,4,9,16,20,19,10,8,4,2,4,4,19,19,3,3,4,4,8,4,4,0,0,4,8,8,4,0,0,0,0,0,3,3,3,0,6,6,6,8,16,16,16,13,25,25,16,14,15,15,9,8,19,17,1,0,0,8,8,16,8,8,0,0,0,0,13,17,37,24,20,7,11,11,8,4,8,4,4,0,0,2,6,6,7,11,21,21,21,17,7,8,12,24,16,22,17,17,15,7,14,7,21,20,24,10,6,9,13,15,18,14,10,0,0,0,0,7,10,10,3,1,1,8,8,8,5,6,6,11,8,6,4,7,9,9,4,4,4,7,7,7,8,8,4,0,4,4,4,0,2,6,4,0,0,0,0,0,10,10,11,11,5,5,1,1,1,24,24,23,23,6,8,11,0,6,15,0,21,13,7,9,14,12,5,24,32,32,8,8,0,2,6,10,8,4,0,0,0,4,4,4,4,8,8,7,3,4,8,6,8,8,6,6,4,0,4,4,4,0,0,4,8,4,4,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,12
B002-02151-00001,형태:액상형 구성:본품 등급:1종 용도:식기 용도:과일 용도:야채 용도:조리기구 용량:4000ml :1개 4L,9109,B002-C001-0002,B002-C002-0003,B002-C003-0013,B002-02151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,26,26,80,118,104,50,12,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
